2019-05-14T16:54:54.544758,1557870894.0,192.168.61.76,54038,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.542842,1557870894.0,192.168.61.76,53996,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.567228,1557870894.0,192.168.61.76,54090,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.568305,1557870894.0,192.168.61.76,54092,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.567807,1557870894.0,192.168.61.76,54084,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.569391,1557870894.0,192.168.61.76,54096,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.566643,1557870894.0,192.168.61.76,54086,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.572629,1557870894.0,192.168.61.76,54104,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.573323,1557870894.0,192.168.61.76,54186,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.574609,1557870894.0,192.168.61.76,54138,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.571588,1557870894.0,192.168.61.76,54102,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.571434,1557870894.0,192.168.61.76,54100,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.574457,1557870894.0,192.168.61.76,54596,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.593858,1557870894.0,192.168.60.219,52328,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.592683,1557870894.0,192.168.60.219,52326,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.593307,1557870894.0,192.168.60.219,52327,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.592256,1557870894.0,192.168.60.219,52325,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.594415,1557870894.0,192.168.60.219,52329,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.597516,1557870894.0,192.168.60.219,52334,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.596170,1557870894.0,192.168.60.219,52332,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.595022,1557870894.0,192.168.60.219,52330,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.596949,1557870894.0,192.168.60.219,52333,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.598058,1557870894.0,192.168.60.219,52335,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.595622,1557870894.0,192.168.60.219,52331,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.600131,1557870894.0,192.168.60.219,52338,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.598738,1557870894.0,192.168.60.219,52337,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.599330,1557870894.0,192.168.60.219,52336,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.601279,1557870894.0,192.168.60.219,52339,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.602124,1557870894.0,192.168.60.219,52340,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.602386,1557870894.0,192.168.60.219,52344,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.605319,1557870894.0,192.168.60.219,52361,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.603399,1557870894.0,192.168.60.219,52348,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.605981,1557870894.0,192.168.60.219,52366,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.604085,1557870894.0,192.168.60.219,52352,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.604725,1557870894.0,192.168.60.219,52356,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.608923,1557870894.0,192.168.61.76,55208,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.607798,1557870894.0,192.168.61.76,54986,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.610438,1557870894.0,192.168.60.219,52410,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.607045,1557870894.0,192.168.61.76,54642,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.607594,1557870894.0,192.168.61.76,54776,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.609478,1557870894.0,192.168.61.76,54606,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.611706,1557870894.0,192.168.60.219,52420,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.614254,1557870894.0,192.168.60.219,52440,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.611160,1557870894.0,192.168.60.219,52415,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.614618,1557870894.0,192.168.60.219,52445,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.612420,1557870894.0,192.168.60.219,52427,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.613605,1557870894.0,192.168.60.219,52435,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.611555,1557870894.0,192.168.61.76,55004,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.616709,1557870894.0,192.168.60.219,52460,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.617201,1557870894.0,192.168.60.219,52465,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.615904,1557870894.0,192.168.60.219,52450,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.617945,1557870894.0,192.168.60.219,52471,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.615904,1557870894.0,192.168.60.219,52455,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.622129,1557870894.0,192.168.60.219,52498,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.620045,1557870894.0,192.168.60.219,52477,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.619938,1557870894.0,192.168.60.219,52482,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.620562,1557870894.0,192.168.60.219,52487,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.624243,1557870894.0,192.168.60.219,52514,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.624751,1557870894.0,192.168.60.219,52509,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.623047,1557870894.0,192.168.60.219,52493,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.623211,1557870894.0,192.168.60.219,52504,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.626330,1557870894.0,192.168.60.219,52522,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.625431,1557870894.0,192.168.60.219,52521,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.630586,1557870894.0,192.168.60.219,52559,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.627046,1557870894.0,192.168.60.219,52530,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.627692,1557870894.0,192.168.60.219,52537,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.628613,1557870894.0,192.168.60.219,52543,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.629656,1557870894.0,192.168.60.219,52552,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.634538,1557870894.0,192.168.60.219,52592,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.632043,1557870894.0,192.168.60.219,52565,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.632559,1557870894.0,192.168.60.219,52578,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.632327,1557870894.0,192.168.60.219,52572,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.633715,1557870894.0,192.168.60.219,52585,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.636551,1557870894.0,192.168.60.219,52607,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.636008,1557870894.0,192.168.60.219,52600,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.642569,1557870894.0,192.168.60.219,52634,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.640614,1557870894.0,192.168.60.219,52621,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.640996,1557870894.0,192.168.60.219,52628,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.639289,1557870894.0,192.168.60.219,52615,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.646432,1557870894.0,192.168.60.219,52660,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.644505,1557870894.0,192.168.60.219,52640,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.646430,1557870894.0,192.168.60.219,52653,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.644504,1557870894.0,192.168.60.219,52646,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.646431,1557870894.0,192.168.60.219,52668,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.648467,1557870894.0,192.168.60.219,52685,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.648505,1557870894.0,192.168.60.219,52676,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.650097,1557870894.0,192.168.60.219,52694,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.653311,1557870894.0,192.168.60.219,52730,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.650921,1557870894.0,192.168.60.219,52703,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.653393,1557870894.0,192.168.60.219,52744,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.651134,1557870894.0,192.168.60.219,52709,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.657363,1557870894.0,192.168.60.219,52760,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.655568,1557870894.0,192.168.60.219,52753,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.661149,1557870894.0,192.168.60.219,52780,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.659348,1557870894.0,192.168.60.219,52774,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.661231,1557870894.0,192.168.60.219,52787,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.659348,1557870894.0,192.168.60.219,52767,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.665016,1557870894.0,192.168.60.219,52817,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.663140,1557870894.0,192.168.60.219,52793,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.663139,1557870894.0,192.168.60.219,52801,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.665151,1557870894.0,192.168.60.219,52808,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.669092,1557870894.0,192.168.60.219,52863,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.669172,1557870894.0,192.168.60.219,52846,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.666940,1557870894.0,192.168.60.219,52826,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.667211,1557870894.0,192.168.60.219,52836,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.674634,1557870894.0,192.168.60.219,52914,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.672646,1557870894.0,192.168.60.219,52895,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.673166,1557870894.0,192.168.60.219,52887,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.670956,1557870894.0,192.168.60.219,52877,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.673474,1557870894.0,192.168.60.219,52903,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.677683,1557870894.0,192.168.60.219,52938,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.676540,1557870894.0,192.168.60.219,52924,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.678537,1557870894.0,192.168.60.219,52948,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.678492,1557870894.0,192.168.60.219,52931,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.681709,1557870894.0,192.168.60.219,52973,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.680760,1557870894.0,192.168.60.219,52963,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.679715,1557870894.0,192.168.60.219,52959,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.686074,1557870894.0,192.168.60.219,52999,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.683939,1557870894.0,192.168.60.219,52982,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.684834,1557870894.0,192.168.60.219,52991,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.686073,1557870894.0,192.168.60.219,53009,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.688168,1557870894.0,192.168.60.219,53019,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.689421,1557870894.0,192.168.60.219,53029,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.693804,1557870894.0,192.168.60.219,53063,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.691276,1557870894.0,192.168.60.219,53037,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.693108,1557870894.0,192.168.60.219,53046,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.693143,1557870894.0,192.168.60.219,53054,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.698480,1557870894.0,192.168.60.219,53089,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.698480,1557870894.0,192.168.60.219,53098,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.696592,1557870894.0,192.168.60.219,53079,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.695196,1557870894.0,192.168.60.219,53070,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.700452,1557870894.0,192.168.60.219,53115,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.700269,1557870894.0,192.168.60.219,53107,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.702083,1557870894.0,192.168.60.219,53125,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.703976,1557870894.0,192.168.60.219,53155,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.705835,1557870894.0,192.168.60.219,53164,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.703978,1557870894.0,192.168.60.219,53144,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.707721,1557870894.0,192.168.60.219,53173,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.709126,1557870894.0,192.168.60.219,53195,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.707055,1557870894.0,192.168.60.219,53184,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.709606,1557870894.0,192.168.60.219,53204,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.714283,1557870894.0,192.168.60.219,53242,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.712382,1557870894.0,192.168.60.219,53223,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.711356,1557870894.0,192.168.60.219,53214,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.713298,1557870894.0,192.168.60.219,53233,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.718140,1557870894.0,192.168.60.219,53271,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.716240,1557870894.0,192.168.60.219,53252,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.717065,1557870894.0,192.168.60.219,53262,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.722436,1557870894.0,192.168.60.219,53301,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.718997,1557870894.0,192.168.60.219,53281,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.721029,1557870894.0,192.168.60.219,53291,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.724411,1557870894.0,192.168.60.219,53323,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.724410,1557870894.0,192.168.60.219,53310,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.736152,1557870894.0,192.168.61.76,53602,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.741479,1557870894.0,192.168.61.76,53832,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.743570,1557870894.0,192.168.61.76,53788,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.747713,1557870894.0,192.168.61.76,53808,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.746825,1557870894.0,192.168.61.76,53828,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.749820,1557870894.0,192.168.61.76,53852,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.756852,1557870894.0,192.168.61.76,53872,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.753115,1557870894.0,192.168.61.76,53810,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.751455,1557870894.0,192.168.61.76,53806,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.755424,1557870894.0,192.168.61.76,53756,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.760946,1557870894.0,192.168.61.76,53790,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.759123,1557870894.0,192.168.61.76,53854,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.761287,1557870894.0,192.168.61.76,54002,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.763515,1557870894.0,192.168.61.76,54056,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.764911,1557870894.0,192.168.61.76,54076,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.762940,1557870894.0,192.168.61.76,53976,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.777745,1557870894.0,192.168.61.76,54228,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.776958,1557870894.0,192.168.61.76,54180,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.807706,1557870894.0,192.168.61.76,55222,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.775814,1557870894.0,192.168.61.76,54526,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.785542,1557870894.0,192.168.61.76,54210,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.828925,1557870894.0,192.168.60.219,52538,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.778116,1557870894.0,192.168.61.76,54160,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.781455,1557870894.0,192.168.61.76,54206,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.781903,1557870894.0,192.168.61.76,54528,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.779602,1557870894.0,192.168.61.76,54220,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.786152,1557870894.0,192.168.61.76,54110,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.783645,1557870894.0,192.168.61.76,54208,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.787740,1557870894.0,192.168.61.76,54120,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.808651,1557870894.0,192.168.61.76,55006,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.810282,1557870894.0,192.168.61.76,54788,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.808951,1557870894.0,192.168.61.76,54990,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.811583,1557870894.0,192.168.61.76,54998,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.813441,1557870894.0,192.168.61.76,54780,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.817672,1557870894.0,192.168.61.76,55220,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.825017,1557870894.0,192.168.60.219,52421,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.815786,1557870894.0,192.168.61.76,55244,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.845117,1557870894.0,192.168.60.219,52553,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.814648,1557870894.0,192.168.61.76,55232,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.820023,1557870894.0,192.168.61.76,54996,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.820306,1557870894.0,192.168.61.76,54648,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.821927,1557870894.0,192.168.60.219,52416,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.823852,1557870894.0,192.168.60.219,52411,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.826911,1557870894.0,192.168.60.219,52531,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.828584,1557870894.0,192.168.60.219,52428,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.844103,1557870894.0,192.168.60.219,52654,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.845612,1557870894.0,192.168.60.219,52661,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.842768,1557870894.0,192.168.60.219,52544,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.847298,1557870894.0,192.168.60.219,52515,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.857359,1557870894.0,192.168.60.219,52794,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.860076,1557870894.0,192.168.60.219,52677,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.859240,1557870894.0,192.168.60.219,52802,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.861938,1557870894.0,192.168.60.219,52788,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.877373,1557870894.0,192.168.60.219,52809,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.864564,1557870894.0,192.168.60.219,52781,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.863846,1557870894.0,192.168.60.219,52686,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.874485,1557870894.0,192.168.60.219,52925,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.872548,1557870894.0,192.168.60.219,52915,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.878506,1557870894.0,192.168.60.219,52932,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.875496,1557870894.0,192.168.60.219,52818,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.890157,1557870894.0,192.168.60.219,52949,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.888723,1557870894.0,192.168.60.219,53064,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.906301,1557870894.0,192.168.60.219,52345,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.904972,1557870894.0,192.168.60.219,52353,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.937334,1557870894.0,192.168.60.219,53196,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.965001,1557870894.0,192.168.61.76,53772,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.929208,1557870894.0,192.168.60.219,53055,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.931055,1557870894.0,192.168.60.219,53185,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.932857,1557870894.0,192.168.60.219,52349,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.934766,1557870894.0,192.168.60.219,53080,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.966842,1557870894.0,192.168.61.76,53876,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.941100,1557870894.0,192.168.60.219,52367,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.950468,1557870894.0,192.168.60.219,52472,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.938975,1557870894.0,192.168.60.219,52377,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.942753,1557870894.0,192.168.60.219,52384,b'+|200|100',b'0|300.0'
2019-05-14T16:54:55.000105,1557870895.0,192.168.60.219,53010,b'+|200|100',b'0|300.0'
2019-05-14T16:54:55.001984,1557870895.0,192.168.60.219,53020,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.956248,1557870894.0,192.168.60.219,52586,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.946558,1557870894.0,192.168.60.219,52483,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.944814,1557870894.0,192.168.60.219,52391,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.948698,1557870894.0,192.168.60.219,52446,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.954341,1557870894.0,192.168.60.219,52573,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.952435,1557870894.0,192.168.60.219,53224,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.958287,1557870894.0,192.168.61.76,53770,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.961117,1557870894.0,192.168.61.76,53830,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.959260,1557870894.0,192.168.61.76,53754,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.962955,1557870894.0,192.168.61.76,53786,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.969051,1557870894.0,192.168.61.76,54024,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.970641,1557870894.0,192.168.61.76,53896,b'+|200|100',b'0|300.0'
2019-05-14T16:54:54.972576,1557870894.0,192.168.61.76,54054,b'+|200|100',b'0|300.0'
